category,file,title,description,new,status,link,failure_reason,andrew_id
operators,wl-gap.test.ts,WL-022: legacy EOA migrated to bitmap when setting whitelisting contract,Legacy EOA migrated to bitmap when setting whitelisting contract,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L284,,
operators,wl-gap.test.ts,WL-030: registration succeeds via whitelisting contract path (operatorsWhitelist slot),Registration succeeds via whitelisting contract path (operatorsWhitelist slot),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L358,,
operators,wl-gap.test.ts,WL-032: revert when whitelisting contract returns false for caller,Revert when whitelisting contract returns false for caller,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L386,,
operators,wl-gap.test.ts,WL-037: removeOperator clears operatorsWhitelist but NOT whitelisted flag (isPrivate),RemoveOperator clears operatorsWhitelist but NOT whitelisted flag (isPrivate),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L406,,
operators,wl-gap.test.ts,WL-038: bitmap residue after removeOperator — stale bit persists harmlessly,Bitmap residue after removeOperator — stale bit persists harmlessly,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L448,,
operators,wl-gap.test.ts,WL-039: privacy toggle lifecycle — whitelist persists through public/private transitions,Privacy toggle lifecycle — whitelist persists through public/private transitions,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L487,,
operators,wl-gap.test.ts,"WL-040: cross-slot bulk bitmap stress ([1, 255, 256, 511, 512])","Cross-slot bulk bitmap stress ([1, 255, 256, 511, 512])",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L546,,
operators,wl-gap.test.ts,WL-050: removeOperatorsWhitelistingContract on operator with no contract set — no-op,RemoveOperatorsWhitelistingContract on operator with no contract set — no-op,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L598,,
operators,wl-gap.test.ts,WL-051: bitmap cache reload — register with operators spanning 2 blockIndex slots,Bitmap cache reload — register with operators spanning 2 blockIndex slots,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L615,,
operators,wl-gap.test.ts,WL-053: non-whitelisting contract in operatorsWhitelist slot — registration reverts,Non-whitelisting contract in operatorsWhitelist slot — registration reverts,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L642,,
operators,wl-gap.test.ts,"WL-054: cross-slot unsorted input [256, 255] reverts","Cross-slot unsorted input [256, 255] reverts",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L667,,
operators,wl-gap.test.ts,"WL-055: sparse-gap masks — operators [1, 512] with empty blocks between","Sparse-gap masks — operators [1, 512] with empty blocks between",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L690,,
operators,wl-gap.test.ts,WL-059: existing whitelisting contract replaced — old contract has no residual effect,Existing whitelisting contract replaced — old contract has no residual effect,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L719,,
operators,wl-gap.test.ts,WL-060: whitelisting contract that reverts on isWhitelisted — registration reverts,Whitelisting contract that reverts on isWhitelisted — registration reverts,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L755,,
operators,wl-gap.test.ts,"WL-063: remove whitelisting contract, no bitmap fallback — private registration reverts","Remove whitelisting contract, no bitmap fallback — private registration reverts",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L777,,
operators,wl-gap.test.ts,WL-064: toggle public→private: whitelisting contract slot persists across toggle,Toggle public→private: whitelisting contract slot persists across toggle,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/operators/wl-gap.test.ts#L805,,
removed-operator,inv-removed-operator.test.ts,"After removing operator with no clusters, G11 holds","After removing operator with no clusters, G11 holds",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L247,,
removed-operator,inv-removed-operator.test.ts,"After removing operator from active implicit-EB cluster, G11 holds","After removing operator from active implicit-EB cluster, G11 holds",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L268,,
removed-operator,inv-removed-operator.test.ts,EB update after operator removal writes stale vUnits to removed operator,EB update after operator removal writes stale vUnits to removed operator,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L299,,
removed-operator,inv-removed-operator.test.ts,Both removed operators get stale vUnits after EB update,Both removed operators get stale vUnits after EB update,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L337,,
removed-operator,inv-removed-operator.test.ts,Liquidation deviation cleanup underflows on removed operator — cluster permanently stuck,Liquidation deviation cleanup underflows on removed operator — cluster permanently stuck,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L376,,
removed-operator,inv-removed-operator.test.ts,Reactivation correctly skips removed operator (ethSnapshot.block == 0),Reactivation correctly skips removed operator (ethSnapshot.block == 0),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L445,,
removed-operator,inv-removed-operator.test.ts,Migration after operator removal preserves G11 when no EB deviation exists,Migration after operator removal preserves G11 when no EB deviation exists,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L487,,
removed-operator,inv-removed-operator.test.ts,Cumulative stale data from two independent clusters on removed shared operator,Cumulative stale data from two independent clusters on removed shared operator,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L541,,
removed-operator,inv-removed-operator.test.ts,Full lifecycle: EB → removal → liquidation reverts (deviation cleanup underflows),Full lifecycle: EB → removal → liquidation reverts (deviation cleanup underflows),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L610,,
removed-operator,inv-removed-operator.test.ts,Removing operator preserves DAO validator count — cluster still has validators,Removing operator preserves DAO validator count — cluster still has validators,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L686,,
removed-operator,inv-removed-operator.test.ts,"After removal + EB update, daoTotalEthVUnits includes stale data from removed op","After removal + EB update, daoTotalEthVUnits includes stale data from removed op",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L725,,
removed-operator,inv-removed-operator.test.ts,"G1+G3+G4+G10+G11 across register, EB, removal, liquidation, reactivation","G1+G3+G4+G10+G11 across register, EB, removal, liquidation, reactivation",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L776,,
removed-operator,inv-removed-operator.test.ts,Removing validator from cluster with removed operator preserves G11,Removing validator from cluster with removed operator preserves G11,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L891,,
removed-operator,inv-removed-operator.test.ts,Depositing into cluster with removed operator does not touch vUnits,Depositing into cluster with removed operator does not touch vUnits,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L935,,
removed-operator,inv-removed-operator.test.ts,Prior EB update's stale data on removed op survives liquidation+reactivation cycle,Prior EB update's stale data on removed op survives liquidation+reactivation cycle,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L969,,
removed-operator,inv-removed-operator.test.ts,Withdrawing from cluster with removed operator does not touch vUnits,Withdrawing from cluster with removed operator does not touch vUnits,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/inv-removed-operator.test.ts#L1039,,
removed-operator,rm1-update-vunits.test.ts,"RM1-001: removeOp + EB increase → no guard, removed op resurrected (known bug)","RemoveOp + EB increase → no guard, removed op resurrected (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L291,,
removed-operator,rm1-update-vunits.test.ts,"RM1-002: removeOp + EB decrease → no guard, underflow Panic(0x11) (known bug)","RemoveOp + EB decrease → no guard, underflow Panic(0x11) (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L338,,
removed-operator,rm1-update-vunits.test.ts,"RM1-003: 7 ops, removeOp + EB increase → removed op resurrected (known bug)","7 ops, removeOp + EB increase → removed op resurrected (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L386,,
removed-operator,rm1-update-vunits.test.ts,"RM1-004: 7 ops, removeOp + EB decrease → underflow Panic(0x11) (known bug)","7 ops, removeOp + EB decrease → underflow Panic(0x11) (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L431,,
removed-operator,rm1-update-vunits.test.ts,"RM1-005: 10 ops, removeOp + EB increase → removed op resurrected (known bug)","10 ops, removeOp + EB increase → removed op resurrected (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L470,,
removed-operator,rm1-update-vunits.test.ts,"RM1-006: 10 ops, removeOp + EB decrease → underflow Panic(0x11) (known bug)","10 ops, removeOp + EB decrease → underflow Panic(0x11) (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L515,,
removed-operator,rm1-update-vunits.test.ts,"RM1-007: 13 ops, removeOp + EB increase → removed op resurrected (known bug)","13 ops, removeOp + EB increase → removed op resurrected (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L554,,
removed-operator,rm1-update-vunits.test.ts,"RM1-008: 13 ops, removeOp + EB decrease → underflow Panic(0x11) (known bug)","13 ops, removeOp + EB decrease → underflow Panic(0x11) (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L599,,
removed-operator,rm1-update-vunits.test.ts,"RM1-009: removeOp + EB increase → removed op resurrected, all ops get deviation (known bug)","RemoveOp + EB increase → removed op resurrected, all ops get deviation (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L638,,
removed-operator,rm1-update-vunits.test.ts,RM1-010: removeOp + EB decrease → underflow Panic(0x11) (known bug),RemoveOp + EB decrease → underflow Panic(0x11) (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L689,,
removed-operator,rm1-update-vunits.test.ts,"RM1-011: removeOp + EB increase → daoTotalEthVUnits correct, removed op resurrected (known bug)","RemoveOp + EB increase → daoTotalEthVUnits correct, removed op resurrected (known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L738,,
removed-operator,rm1-update-vunits.test.ts,RM1-012: removeOp + EB decrease → underflow Panic(0x11) (known bug),RemoveOp + EB decrease → underflow Panic(0x11) (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L794,,
removed-operator,rm1-update-vunits.test.ts,"RM1-013: after EB increase with removed op, deposit succeeds (op resurrected, known bug)","After EB increase with removed op, deposit succeeds (op resurrected, known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L839,,
removed-operator,rm1-update-vunits.test.ts,RM1-014: EB decrease with removed op reverts — underflow Panic(0x11) (known bug),EB decrease with removed op reverts — underflow Panic(0x11) (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L896,,
removed-operator,rm1-update-vunits.test.ts,RM1-015: remove op before any EB update → first explicit EB resurrects removed op (known bug),Remove op before any EB update → first explicit EB resurrects removed op (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L937,,
removed-operator,rm1-update-vunits.test.ts,RM1-016: remove op1 → EB increase → remove op2 → EB decrease reverts (known bug),Remove op1 → EB increase → remove op2 → EB decrease reverts (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L987,,
removed-operator,rm1-update-vunits.test.ts,RM1-017: remove op → EB increase → EB decrease → resurrected then zeroed (known bug),Remove op → EB increase → EB decrease → resurrected then zeroed (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1055,,
removed-operator,rm1-update-vunits.test.ts,RM1-018: no guard — EB increase after removeOperator DOES write to deleted slot (known bug),No guard — EB increase after removeOperator DOES write to deleted slot (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1124,,
removed-operator,rm1-update-vunits.test.ts,RM1-019: no guard — EB decrease after removeOperator causes underflow Panic(0x11) (known bug),No guard — EB decrease after removeOperator causes underflow Panic(0x11) (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1169,,
removed-operator,rm1-update-vunits.test.ts,RM1-020: no guard — chained EB increase + partial decrease leaves residual on removed op (known bug),No guard — chained EB increase + partial decrease leaves residual on removed op (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1204,,
removed-operator,rm1-update-vunits.test.ts,RM1-021: real removeOperator deletes vUnits → EB increase resurrects (known bug),Real removeOperator deletes vUnits → EB increase resurrects (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1271,,
removed-operator,rm1-update-vunits.test.ts,RM1-022: real removeOperator deletes vUnits → EB decrease causes underflow Panic(0x11) (known bug),Real removeOperator deletes vUnits → EB decrease causes underflow Panic(0x11) (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1325,,
removed-operator,rm1-update-vunits.test.ts,"RM1-023: shared op removed → EB updates on both clusters resurrect it (cross-cluster contamination, known bug)","Shared op removed → EB updates on both clusters resurrect it (cross-cluster contamination, known bug)",yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1370,,
removed-operator,rm1-update-vunits.test.ts,RM1-024: remove all 4 ops → EB increase → all ops resurrected (known bug),Remove all 4 ops → EB increase → all ops resurrected (known bug),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1503,,
removed-operator,rm1-update-vunits.test.ts,RM1-025: EB update where newVUnits == storedVUnits → _updateOperatorVUnits not called → removed op irrelevant,EB update where newVUnits == storedVUnits → _updateOperatorVUnits not called → removed op irrelevant,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/removed-operator/rm1-update-vunits.test.ts#L1565,,
